selected_size,selected_id_mean,selected_id_min,selected_id_max,selected_id_std,selected_radius_mean,selected_radius_min,selected_radius_max,selected_radius_std,selected_gain_mean,selected_gain_min,selected_gain_max,selected_gain_std,coverage_fraction_before,coverage_fraction_after,k_id,k_knn,base_delta,alpha,median_id
50,7.932972431182861,5.283491611480713,11.750833511352539,1.5372275114059448,0.48884305357933044,0.3178693950176239,0.7069624066352844,0.09529930353164673,14.600000381469727,7.0,44.0,8.950977325439453,0.18404444444444445,0.20026666666666668,50,50,0.2125,1.0,17.577552795410156
50,8.218897819519043,5.315746784210205,11.54929256439209,1.4435513019561768,0.46790486574172974,0.32254353165626526,0.7007762789726257,0.08565136790275574,16.239999771118164,8.0,43.0,10.149994850158691,0.1847111111111111,0.20275555555555555,50,50,0.2125,1.0,17.530115127563477
50,8.279290199279785,4.015446186065674,12.8934326171875,1.7873568534851074,0.4747503399848938,0.2886556088924408,0.9268612861633301,0.12406326085329056,12.699999809265137,7.0,47.0,8.584287643432617,0.18637777777777778,0.20048888888888888,50,50,0.2125,1.0,17.514171600341797
50,8.185389518737793,5.660606384277344,12.09468936920166,1.5408695936203003,0.4737449586391449,0.3095093369483948,0.6613106727600098,0.08930029720067978,15.300000190734863,8.0,39.0,8.949301719665527,0.18706666666666666,0.20406666666666667,50,50,0.2125,1.0,17.616090774536133
50,8.000866889953613,4.440765857696533,12.147744178771973,1.4643746614456177,0.48498833179473877,0.30775803327560425,0.8418741226196289,0.10130836069583893,14.720000267028809,8.0,40.0,8.786443710327148,0.1889111111111111,0.20526666666666665,50,50,0.2125,1.0,17.593250274658203
50,8.09859561920166,4.46242094039917,11.402366638183594,1.5411298274993896,0.48238834738731384,0.32871854305267334,0.8399409055709839,0.10739530622959137,15.140000343322754,7.0,43.0,10.137081146240234,0.18844444444444444,0.20526666666666665,50,50,0.2125,1.0,17.638444900512695
50,8.345743179321289,4.930278301239014,11.79847240447998,1.4094825983047485,0.45989495515823364,0.31531497836112976,0.7545689940452576,0.08655229210853577,13.479999542236328,7.0,44.0,8.982739448547363,0.18866666666666668,0.20364444444444443,50,50,0.2125,1.0,17.506988525390625
50,8.538021087646484,5.418583869934082,12.390045166015625,1.47830069065094,0.4508408010005951,0.3014793395996094,0.6893577575683594,0.07991931587457657,14.539999961853027,7.0,40.0,9.230839729309082,0.19004444444444443,0.2062,50,50,0.2125,1.0,17.578083038330078
50,7.792823314666748,4.910805702209473,10.00973129272461,1.3304734230041504,0.4923965334892273,0.37096574902534485,0.7561421990394592,0.09502530843019485,14.960000038146973,8.0,43.0,9.7528657913208,0.19015555555555555,0.20677777777777778,50,50,0.2125,1.0,17.474199295043945
50,8.243509292602539,4.511026382446289,11.271830558776855,1.4208953380584717,0.46763530373573303,0.3310299813747406,0.8271540999412537,0.09093027561903,14.619999885559082,8.0,43.0,8.731300354003906,0.19162222222222222,0.20786666666666667,50,50,0.2125,1.0,17.559123992919922
50,8.590206146240234,3.7262659072875977,12.117816925048828,1.794229507446289,0.45782235264778137,0.3081739842891693,1.0021817684173584,0.11879397928714752,13.260000228881836,7.0,36.0,7.05070161819458,0.19557777777777777,0.21031111111111112,50,50,0.2125,1.0,17.573627471923828
50,8.167267799377441,4.706936836242676,11.726642608642578,1.4465546607971191,0.47144943475723267,0.3173167109489441,0.7905480265617371,0.09392444789409637,14.619999885559082,8.0,45.0,7.947050094604492,0.19348888888888888,0.20973333333333333,50,50,0.2125,1.0,17.510868072509766
50,8.485631942749023,5.638020038604736,13.463025093078613,1.5798077583312988,0.452657014131546,0.27622276544570923,0.6595922112464905,0.08006457984447479,14.399999618530273,7.0,43.0,9.474174499511719,0.19377777777777777,0.20977777777777779,50,50,0.2125,1.0,17.500207901000977
50,8.116471290588379,5.200308322906494,11.158132553100586,1.527834415435791,0.47557777166366577,0.3330134451389313,0.714536190032959,0.09722299128770828,13.619999885559082,7.0,38.0,8.248370170593262,0.19486666666666666,0.21,50,50,0.2125,1.0,17.486156463623047
50,8.694844245910645,5.431074619293213,11.915687561035156,1.3829398155212402,0.43760475516319275,0.31129223108291626,0.6829699277877808,0.0710878074169159,13.119999885559082,8.0,39.0,6.124181747436523,0.19626666666666667,0.21084444444444445,50,50,0.2125,1.0,17.455345153808594
50,8.280052185058594,3.6987879276275635,12.11301040649414,1.883602261543274,0.479327917098999,0.30739033222198486,1.0066601037979126,0.13901306688785553,14.199999809265137,7.0,40.0,9.252025604248047,0.19673333333333334,0.21251111111111112,50,50,0.2125,1.0,17.521987915039062
50,7.753889083862305,3.8956093788146973,12.724080085754395,1.6351364850997925,0.5042664408683777,0.2923676073551178,0.9549490809440613,0.1235014945268631,14.619999885559082,8.0,44.0,9.393380165100098,0.199,0.21524444444444443,50,50,0.2125,1.0,17.506393432617188
50,8.674304962158203,4.231446743011475,12.114714622497559,1.4867511987686157,0.4442192316055298,0.307751327753067,0.8810980916023254,0.08994811773300171,13.460000038146973,7.0,42.0,8.144225120544434,0.19675555555555554,0.2117111111111111,50,50,0.2125,1.0,17.545032501220703
50,8.38932991027832,5.272757053375244,12.518936157226562,1.6798015832901,0.46108192205429077,0.29708367586135864,0.7053561806678772,0.09172651171684265,16.040000915527344,7.0,43.0,9.875140190124512,0.1971111111111111,0.21493333333333334,50,50,0.2125,1.0,17.501983642578125
50,8.577081680297852,5.278836727142334,13.529420852661133,1.4887230396270752,0.4485439956188202,0.2760499119758606,0.7075035572052002,0.07894754409790039,14.920000076293945,7.0,40.0,8.673730850219727,0.19915555555555556,0.21573333333333333,50,50,0.2125,1.0,17.57550811767578
50,8.18063735961914,5.035701751708984,12.44006633758545,1.570176601409912,0.47359833121299744,0.3006303608417511,0.742669403553009,0.08917296677827835,16.84000015258789,7.0,42.0,10.29050064086914,0.20044444444444445,0.21915555555555555,50,50,0.2125,1.0,17.599348068237305
50,8.322179794311523,4.772404670715332,12.86354923248291,1.7224972248077393,0.4658527076244354,0.2888855040073395,0.7786626219749451,0.09790391474962234,13.5600004196167,7.0,48.0,8.239319801330566,0.20104444444444444,0.21611111111111111,50,50,0.2125,1.0,17.48749542236328
50,8.316049575805664,6.071869373321533,14.0922269821167,1.5098445415496826,0.46000006794929504,0.2640678584575653,0.6128761768341064,0.0710706114768982,15.479999542236328,8.0,40.0,8.780068397521973,0.2029111111111111,0.22011111111111112,50,50,0.2125,1.0,17.51201820373535
50,7.932984828948975,4.835731029510498,10.710140228271484,1.283508062362671,0.48147502541542053,0.34656578302383423,0.7675712704658508,0.08657978475093842,14.65999984741211,8.0,42.0,8.46784496307373,0.2030888888888889,0.21937777777777778,50,50,0.2125,1.0,17.467144012451172
50,8.351881980895996,5.252890110015869,13.788286209106445,1.5066182613372803,0.4569990038871765,0.2688365578651428,0.7056677341461182,0.07619030773639679,14.880000114440918,8.0,36.0,8.182028770446777,0.2026888888888889,0.21922222222222223,50,50,0.2125,1.0,17.443742752075195
50,8.36298942565918,3.716496706008911,11.069842338562012,1.3988468647003174,0.46043506264686584,0.3359088897705078,1.0005277395248413,0.10230806469917297,15.359999656677246,7.0,38.0,9.023879051208496,0.2028,0.21986666666666665,50,50,0.2125,1.0,17.498626708984375
50,8.204014778137207,4.9270195960998535,12.134613990783691,1.7163761854171753,0.47251269221305847,0.30530261993408203,0.7519209980964661,0.10440301895141602,15.100000381469727,8.0,45.0,9.699999809265137,0.20437777777777777,0.22115555555555555,50,50,0.2125,1.0,17.43402099609375
50,8.399592399597168,5.042783260345459,13.241719245910645,1.6998529434204102,0.45765209197998047,0.27946236729621887,0.7338333129882812,0.08852928131818771,14.0600004196167,8.0,37.0,7.548271179199219,0.2044,0.22002222222222223,50,50,0.2125,1.0,17.414409637451172
50,8.16288948059082,4.923985481262207,11.65612506866455,1.335687279701233,0.4710068106651306,0.3211406469345093,0.7602084279060364,0.07920239120721817,17.8799991607666,9.0,43.0,10.043187141418457,0.20542222222222223,0.2252888888888889,50,50,0.2125,1.0,17.615318298339844
